Date,Open,High,Low,Close,Adj Close,Volume,Ln,Num
15.03.2017,867.940002,869.880005,861.299988,868.390015,868.390015,1332900,9.762199327,255
16.03.2017,870.530029,872.710022,867.52002,870,870,1104500,9.764871591,256
17.03.2017,873.679993,874.419983,868.369995,872.369995,872.369995,1868300,9.768796339,257
20.03.2017,869.47998,870.340027,864.669983,867.909973,867.909973,1542200,9.761401592,258
21.03.2017,870.059998,873.469971,847.690002,850.140015,850.140015,2538000,9.731556657,259
22.03.2017,849.47998,855.349976,847,849.799988,849.799988,1366700,9.730979513,260
23.03.2017,841.390015,841.690002,833,839.650024,839.650024,3287700,9.713644311,261
24.03.2017,842,844,829.099976,835.140015,835.140015,2105700,9.705874282,262
27.03.2017,828.090027,841.380005,824.299988,838.51001,838.51001,1934600,9.711684196,263
28.03.2017,839.690002,845.400024,832.27002,840.630005,840.630005,1519200,9.715327142,264
29.03.2017,842.75,851.590027,841.380005,849.869995,849.869995,1457300,9.731098358,265
30.03.2017,851.97998,852,846.77002,849.47998,849.47998,949400,9.730436137,266
31.03.2017,846.830017,849.559998,845.23999,847.799988,847.799988,1441000,9.727580136,267
03.04.2017,848.75,859,847.530029,856.75,856.75,1969400,9.742730477,268
04.04.2017,848,853,847.51001,852.570007,852.570007,1348500,9.735674493,269
05.04.2017,854.710022,860.590027,847.52002,848.909973,848.909973,1855200,9.729467754,270
06.04.2017,849.5,853.590027,844,845.099976,845.099976,1533600,9.722978213,271
07.04.2017,845,845.880005,837.299988,842.099976,842.099976,1111600,9.717847713,272
10.04.2017,841.539978,846.73999,840.789978,841.700012,841.700012,1046200,9.717162328,273
11.04.2017,841.700012,844.630005,834.599976,839.880005,839.880005,974300,9.714039412,274
12.04.2017,838.460022,843.719971,837.590027,841.460022,841.460022,1135800,9.71675092,275
13.04.2017,841.039978,843.72998,837.849976,840.179993,840.179993,1073700,9.714554621,276
17.04.2017,841.380005,855.640015,841.030029,855.130005,855.130005,1049100,9.739999959,277
18.04.2017,852.539978,857.390015,851.25,853.98999,853.98999,936200,9.738075349,278
19.04.2017,857.390015,860.200012,853.530029,856.51001,856.51001,1080300,9.742326297,279
20.04.2017,859.73999,863.929993,857.5,860.080017,860.080017,1188800,9.748327076,280
21.04.2017,860.619995,862.440002,857.72998,858.950012,858.950012,1172900,9.746430364,281
24.04.2017,868.440002,879.960022,866.109985,878.929993,878.929993,1696500,9.779604449,282
25.04.2017,882.26001,892.25,879.280029,888.840027,888.840027,2038000,9.795779977,283
26.04.2017,891.390015,892.98999,885.150024,889.140015,889.140015,1323300,9.796266811,284
27.04.2017,890,893.380005,887.179993,891.440002,891.440002,2342300,9.799993891,285
28.04.2017,929,935.900024,923.219971,924.52002,924.52002,3797800,9.852560751,286
01.05.2017,924.150024,935.820007,920.799988,932.820007,932.820007,2327800,9.865454921,287
02.05.2017,933.27002,942.98999,931,937.090027,937.090027,1751300,9.872043845,288
03.05.2017,936.049988,950.200012,935.210022,948.450012,948.450012,1824800,9.889427928,289
04.05.2017,950.289978,959.140015,947.369995,954.719971,954.719971,1937600,9.898933828,290
05.05.2017,956.719971,958.440002,948.099976,950.280029,950.280029,1615500,9.8922089,291
08.05.2017,947.450012,960.98999,947.400024,958.690002,958.690002,1876700,9.904920577,292
09.05.2017,961.330017,962.200012,954.400024,956.710022,956.710022,1687900,9.901937901,293
10.05.2017,956.219971,956.710022,949.840027,954.840027,954.840027,1146000,9.899115235,294
11.05.2017,951.289978,957.98999,948.609985,955.890015,955.890015,1031100,9.900700821,295
12.05.2017,957.849976,957.97998,952.059998,955.140015,955.140015,1214900,9.899568425,296
15.05.2017,955.289978,962.700012,952.820007,959.219971,959.219971,1337700,9.905717886,297
16.05.2017,963.549988,965.900024,960.349976,964.609985,964.609985,1101500,9.913801934,298
17.05.2017,959.700012,960.98999,940.059998,942.169983,942.169983,2449100,9.879843559,299
18.05.2017,943.200012,954.179993,941.27002,950.5,950.5,1800500,9.892542817,300
19.05.2017,952.820007,959.559998,952,954.650024,954.650024,1360300,9.898828126,301
22.05.2017,957,964.820007,956.559998,964.070007,964.070007,1387400,9.912994103,302
23.05.2017,969.960022,974.51001,964.5,970.549988,970.549988,1545400,9.92265871,303
24.05.2017,975.26001,978.119995,971.630005,977.609985,977.609985,1133000,9.93311521,304
25.05.2017,979,995.780029,977.820007,991.859985,991.859985,1954100,9.953992668,305
26.05.2017,992,996.390015,987.359985,993.27002,993.27002,1636400,9.956042157,306
30.05.2017,992.5,997.619995,991.359985,996.169983,996.169983,1516200,9.96024813,307
31.05.2017,996.210022,999.599976,981.679993,987.090027,987.090027,1724100,9.947037861,308
01.06.2017,990.960022,993.140015,981.289978,988.289978,988.289978,1306400,9.9487906,309
02.06.2017,988.590027,996.47998,987.070007,996.119995,996.119995,1735500,9.960175733,310
05.06.2017,997.890015,1007.400024,995.450012,1003.880005,1003.880005,1378900,9.971371117,311
06.06.2017,1003.309998,1008.609985,994.799988,996.679993,996.679993,1552100,9.960986558,312
07.06.2017,999.090027,1003.909973,995.869995,1001.5,1001.5,1374100,9.967946706,313
08.06.2017,1004.22998,1005.599976,996.619995,1004.280029,1004.280029,1679900,9.971945885,314
09.06.2017,1005.48999,1005.5,953.369995,970.119995,970.119995,3647900,9.922019396,315
12.06.2017,958.719971,968,936.799988,961.809998,961.809998,4202100,9.909608113,316
13.06.2017,972.039978,977.909973,962.01001,970.5,970.5,2005400,9.922584403,317
14.06.2017,975.5,979.700012,959.51001,967.929993,967.929993,1505500,9.918758896,318
15.06.2017,948.02002,960.679993,940.369995,960.179993,960.179993,2427600,9.907161065,319
16.06.2017,957.909973,959.950012,948.700012,958.619995,958.619995,2559200,9.904815222,320
19.06.2017,969.650024,979.299988,968.200012,975.219971,975.219971,1468800,9.92958386,321
20.06.2017,975.309998,980.789978,968.200012,968.98999,968.98999,1297300,9.920337952,322
21.06.2017,970.789978,979.549988,969.450012,978.590027,978.590027,1161600,9.93456077,323
22.06.2017,976.869995,980.5,973.309998,976.619995,976.619995,1009500,9.931653505,324
23.06.2017,975.5,986.619995,974.460022,986.090027,986.090027,1564000,9.945575556,325
26.06.2017,990,993.98999,970.330017,972.090027,972.090027,1517900,9.92494612,326
27.06.2017,961.599976,967.219971,947.090027,948.090027,948.090027,2443600,9.888880248,327
28.06.2017,950.659973,963.23999,936.159973,961.01001,961.01001,2745600,9.908407648,328
29.06.2017,951.349976,951.659973,929.599976,937.820007,937.820007,3206700,9.873167247,329
30.06.2017,943.98999,945,929.609985,929.679993,929.679993,2287700,9.860590399,330
03.07.2017,933.219971,934.23999,915.309998,919.460022,919.460022,1694800,9.844643038,331
05.07.2017,924.200012,936.289978,918.630005,932.26001,932.26001,2094100,9.864588573,332
06.07.2017,925,936.140015,919.849976,927.690002,927.690002,2014900,9.857498983,333
07.07.2017,930.98999,944.659973,929.789978,940.809998,940.809998,1663300,9.877759582,334
10.07.2017,941.950012,953.130005,941.950012,951,951,1451500,9.893301531,335
11.07.2017,950.52002,954.890015,945.119995,953.530029,953.530029,1461200,9.897134563,336
12.07.2017,960.859985,969.630005,957.039978,967.659973,967.659973,1602100,9.918356376,337
13.07.2017,970.799988,978.700012,964.799988,968.849976,968.849976,1524600,9.920129475,338
14.07.2017,974,977.539978,970.150024,976.909973,976.909973,1079600,9.932081807,339
17.07.2017,976.320007,983.349976,970.799988,975.960022,975.960022,1660500,9.930678242,340
18.07.2017,973.359985,990.849976,972.039978,986.950012,986.950012,1413300,9.946833205,341
19.07.2017,990.01001,995.599976,987.01001,992.77002,992.77002,1412100,9.955315739,342
20.07.2017,997,998.679993,984.619995,992.190002,992.190002,1418400,9.954472609,343
21.07.2017,989,995.109985,984.169983,993.840027,993.840027,1463300,9.956869838,344
24.07.2017,994.099976,1006.190002,990.27002,998.309998,998.309998,3984500,9.963344065,345
25.07.2017,970.700012,976.72998,963.799988,969.030029,969.030029,5933600,9.920397563,346
26.07.2017,972.780029,973.950012,960.22998,965.309998,965.309998,2221600,9.914848511,347
27.07.2017,969.179993,969.52002,937.059998,952.51001,952.51001,3717900,9.895590444,348
28.07.2017,947.98999,961.789978,945.309998,958.330017,958.330017,1813800,9.904378748,349
31.07.2017,960,961.190002,941.72998,945.5,945.5,2283500,9.884933648,350
01.08.2017,947.809998,954.48999,944.960022,946.559998,946.559998,1402600,9.886550144,351
02.08.2017,948.369995,949.099976,932.52002,947.640015,947.640015,2039400,9.888195309,352
03.08.2017,949.099976,950,939.440002,940.299988,940.299988,1123900,9.876977289,353
04.08.2017,943.950012,947.539978,939.799988,945.789978,945.789978,1254600,9.885376044,354
07.08.2017,947.52002,948.960022,943.5,945.75,945.75,1445800,9.885315061,355
08.08.2017,944.289978,952.48999,942.47998,944.190002,944.190002,1505100,9.882933396,356
09.08.2017,938.450012,943.76001,933.919983,940.080017,940.080017,1400900,9.87663975,357
10.08.2017,935,936.299988,921.780029,923.590027,923.590027,2707400,9.851108785,358
11.08.2017,923.710022,933.359985,921.219971,930.090027,930.090027,1616700,9.861226557,359
14.08.2017,939.070007,941.039978,934.48999,938.929993,938.929993,1148500,9.874873784,360
15.08.2017,941.030029,943.070007,936.640015,938.080017,938.080017,1106500,9.873567178,361
16.08.2017,941.25,949.900024,940.039978,944.27002,944.27002,1345300,9.883055656,362
17.08.2017,942.950012,943.809998,927.640015,927.659973,927.659973,1695700,9.857452283,363
18.08.2017,926.97998,931.02002,923.450012,926.179993,926.179993,1337400,9.855148783,364
21.08.2017,925.77002,928.25,918.599976,920.869995,920.869995,1301200,9.846853686,365
22.08.2017,926.960022,941.960022,926.169983,940.400024,940.400024,1775100,9.877130766,366
23.08.2017,937,945.429993,935.23999,942.580017,942.580017,1134500,9.880471286,367
24.08.2017,943.710022,946.309998,930.73999,936.890015,936.890015,1294600,9.871735884,368
25.08.2017,939.210022,940.72998,930.099976,930.5,930.5,1187300,9.86186234,369
28.08.2017,931.880005,934.849976,926.109985,928.130005,928.130005,1049400,9.85818309,370
29.08.2017,919.950012,938.190002,919.309998,935.75,935.75,1158600,9.869979333,371
30.08.2017,935.669983,945.859985,934.049988,943.630005,943.630005,1120300,9.882077483,372
31.08.2017,946.299988,957.200012,946.25,955.23999,955.23999,1693300,9.899719424,373
01.09.2017,957.469971,958.330017,950.280029,951.98999,951.98999,1042900,9.894802594,374
05.09.2017,946.859985,951.390015,935.599976,941.47998,941.47998,1457400,9.878786607,375
06.09.2017,943.869995,944.5,932.679993,942.02002,942.02002,1391500,9.87961391,376
07.09.2017,944.25,950.5,937.530029,949.890015,949.890015,1116600,9.891616667,377
08.09.2017,949.700012,950.700012,940.01001,941.409973,941.409973,999900,9.878679326,378
11.09.2017,947.200012,952.679993,941,943.289978,943.289978,1337400,9.88155753,379
12.09.2017,946.919983,948.090027,937.5,946.650024,946.650024,1284800,9.88668735,380
13.09.2017,945.5,952.849976,944.73999,950.440002,950.440002,1095400,9.892451747,381
14.09.2017,946,948.030029,938.359985,940.130005,940.130005,1427400,9.876716462,382
15.09.2017,940.090027,941.75,931.25,935.289978,935.289978,1994300,9.869269918,383
18.09.2017,935.01001,936.859985,925.400024,929.75,929.75,1473700,9.860699033,384
19.09.2017,933.409973,937.940002,926.659973,936.859985,936.859985,1242700,9.871689641,385
20.09.2017,937.72998,950,937.5,947.539978,947.539978,2004000,9.888043004,386
21.09.2017,948.130005,952.799988,939.380005,947.549988,947.549988,1370700,9.888058244,387
22.09.2017,942.77002,950,940.840027,943.26001,943.26001,1074800,9.881511695,388
25.09.2017,939.450012,939.75,924.51001,934.280029,934.280029,1873400,9.867711219,389
26.09.2017,936.690002,944.080017,935.119995,937.429993,937.429993,1672700,9.872567144,390
27.09.2017,942.73999,965.429993,941.950012,959.900024,959.900024,2334600,9.906740343,391
28.09.2017,956.25,966.179993,955.549988,964.809998,964.809998,1400900,9.914101047,392
29.09.2017,966,975.809998,966,973.719971,973.719971,2031100,9.927363122,393
02.10.2017,975.650024,977.73999,961.950012,967.469971,967.469971,1539100,9.918073072,394
03.10.2017,967.559998,972.440002,962.710022,972.080017,972.080017,1083300,9.924931264,395
04.10.2017,971.76001,974.400024,965.609985,966.780029,966.780029,1057800,9.917043861,396
05.10.2017,972.789978,986.51001,970.27002,985.190002,985.190002,1780900,9.944258177,397
06.10.2017,980,994.26001,978.51001,993.640015,993.640015,1553000,9.956579463,398
09.10.2017,995,1000.460022,991.5,992.309998,992.309998,1295500,9.954647079,399
10.10.2017,995.299988,997.469971,981.109985,987.799988,987.799988,1163400,9.948075141,400
11.10.2017,989.039978,1007.570007,987.940002,1005.650024,1005.650024,1815000,9.973912605,401
12.10.2017,1003.840027,1011.539978,1001.099976,1005.650024,1005.650024,1530700,9.973912605,402
13.10.2017,1009.109985,1014.76001,1007.059998,1007.869995,1007.869995,1327600,9.977093842,403
16.10.2017,1009.630005,1012,1001.52002,1009.349976,1009.349976,1071000,9.979210777,404
17.10.2017,1007.440002,1014.559998,1006.049988,1011,1011,1013000,9.981567282,405
18.10.2017,1011.049988,1016.309998,1005.320007,1012.73999,1012.73999,1279800,9.98404811,406
19.10.2017,1004.75,1007.320007,997.299988,1001.840027,1001.840027,1714200,9.968436443,407
20.10.2017,1007.049988,1008.650024,1002.27002,1005.070007,1005.070007,1606000,9.973080279,408
23.10.2017,1005.179993,1005.789978,983.099976,985.539978,985.539978,1639300,9.944770585,409
24.10.2017,986.5,989.26001,977.080017,988.48999,988.48999,1445100,9.949082546,410
25.10.2017,986.27002,994.429993,977.719971,991.460022,991.460022,1528700,9.953410791,411
26.10.2017,998.469971,1006.51001,990.469971,991.419983,991.419983,2369800,9.953352528,412
27.10.2017,1030.98999,1063.619995,1026.849976,1033.670044,1033.670044,5184100,10.01356002,413
30.10.2017,1029.160034,1039.829956,1022.330017,1033.130005,1033.130005,2340200,10.01280609,414
31.10.2017,1033,1041,1026.300049,1033.040039,1033.040039,1516300,10.01268046,415
01.11.2017,1036.319946,1047.859985,1034,1042.599976,1042.599976,2163100,10.02597002,416
02.11.2017,1039.98999,1045.52002,1028.660034,1042.969971,1042.969971,1334700,10.02648191,417
03.11.2017,1042.75,1050.660034,1037.650024,1049.98999,1049.98999,1388500,10.03615986,418
06.11.2017,1049.099976,1052.589966,1042,1042.680054,1042.680054,914700,10.02608082,419
07.11.2017,1049.650024,1053.410034,1043,1052.390015,1052.390015,1305200,10.03945375,420
08.11.2017,1050.050049,1062.689941,1047.050049,1058.290039,1058.290039,1213800,10.04751936,421
09.11.2017,1048,1050.880005,1035.849976,1047.719971,1047.719971,1794600,10.03303746,422
10.11.2017,1043.869995,1046.630005,1041.219971,1044.150024,1044.150024,972100,10.0281133,423
13.11.2017,1040.800049,1048.73999,1039.26001,1041.199951,1041.199951,940700,10.02403143,424
14.11.2017,1037.719971,1042.300049,1029.329956,1041.640015,1041.640015,1050600,10.02464106,425
15.11.2017,1035,1039.630005,1030.76001,1036.410034,1036.410034,905300,10.01737917,426
16.11.2017,1038.75,1051.76001,1038,1048.469971,1048.469971,1188400,10.03406983,427
17.11.2017,1049.800049,1051,1033.72998,1035.890015,1035.890015,1335600,10.01665512,428
20.11.2017,1036,1038.699951,1032.680054,1034.660034,1034.660034,876300,10.01494109,429
21.11.2017,1040.040039,1050.390015,1039.140015,1050.300049,1050.300049,1110300,10.03658582,430
22.11.2017,1051.160034,1055.430054,1047.25,1051.920044,1051.920044,726900,10.03880933,431
24.11.2017,1054.390015,1060.069946,1051.920044,1056.52002,1056.52002,824600,10.04510439,432
27.11.2017,1058.569946,1073.040039,1054.77002,1072.01001,1072.01001,1771500,10.06610266,433
28.11.2017,1073.98999,1080,1054.540039,1063.290039,1063.290039,1821200,10.05431947,434
29.11.2017,1056.180054,1058.77002,1029.650024,1037.380005,1037.380005,2793300,10.01872875,435
30.11.2017,1039.939941,1044.140015,1030.069946,1036.170044,1036.170044,2254600,10.01704507,436
01.12.2017,1030.410034,1037.23999,1016.900024,1025.069946,1025.069946,1888100,10.00150664,437
04.12.2017,1027.800049,1031.339966,1009.219971,1011.869995,1011.869995,1938900,9.982808229,438
05.12.2017,1010.98999,1036.680054,1002.320007,1019.599976,1019.599976,1949900,9.993787529,439
06.12.2017,1016.52002,1039.579956,1015.309998,1032.719971,1032.719971,1435500,10.0122334,440
07.12.2017,1036.069946,1048.920044,1035.359985,1044.569946,1044.569946,1543300,10.02869339,441
08.12.2017,1051.810059,1056.420044,1045.859985,1049.380005,1049.380005,1558500,10.03532149,442
11.12.2017,1051.109985,1056,1044.119995,1051.969971,1051.969971,1162700,10.03887781,443
12.12.2017,1050,1062.5,1044.869995,1048.77002,1048.77002,1694100,10.03448264,444
13.12.2017,1052.079956,1055.47998,1046.579956,1051.390015,1051.390015,1384000,10.03808222,445
14.12.2017,1055.48999,1067.079956,1053.599976,1057.469971,1057.469971,1548100,10.04640098,446
15.12.2017,1063.780029,1075.25,1060.089966,1072,1072,3188000,10.06608919,447
18.12.2017,1076.449951,1086.48999,1070.369995,1085.089966,1085.089966,1514600,10.08359895,448
19.12.2017,1083.02002,1084.969971,1072.27002,1079.780029,1079.780029,1317500,10.07652172,449
20.12.2017,1080.920044,1081.22998,1068.599976,1073.560059,1073.560059,1436400,10.06818719,450
21.12.2017,1075.390015,1077.52002,1069,1070.849976,1070.849976,1282000,10.06454066,451
22.12.2017,1070,1071.719971,1067.640015,1068.859985,1068.859985,889400,10.06185716,452
26.12.2017,1068.640015,1068.859985,1058.640015,1065.849976,1065.849976,918800,10.05778867,453
27.12.2017,1066.599976,1068.27002,1058.380005,1060.199951,1060.199951,1116200,10.05012066,454
28.12.2017,1062.25,1064.839966,1053.380005,1055.949951,1055.949951,994200,10.04432574,455
29.12.2017,1055.48999,1058.050049,1052.699951,1053.400024,1053.400024,1180300,10.04083768,456
02.01.2018,1053.02002,1075.97998,1053.02002,1073.209961,1073.209961,1588300,10.06771663,457
03.01.2018,1073.930054,1096.099976,1073.430054,1091.52002,1091.52002,1565900,10.09212288,458
04.01.2018,1097.089966,1104.079956,1094.26001,1095.76001,1095.76001,1302600,10.09771614,459
05.01.2018,1103.449951,1113.579956,1101.800049,1110.290039,1110.290039,1512500,10.11672088,460
08.01.2018,1111,1119.160034,1110,1114.209961,1114.209961,1232200,10.1218054,461
09.01.2018,1118.439941,1118.439941,1108.199951,1112.790039,1112.790039,1340400,10.1199657,462
10.01.2018,1107,1112.780029,1103.97998,1110.140015,1110.140015,1036700,10.11652593,463
11.01.2018,1112.310059,1114.849976,1106.47998,1112.050049,1112.050049,1121200,10.119006,464
12.01.2018,1110.099976,1131.300049,1108.01001,1130.650024,1130.650024,1929300,10.14293672,465
16.01.2018,1140.310059,1148.880005,1126.660034,1130.699951,1130.699951,1823100,10.14300042,466
17.01.2018,1136.359985,1139.319946,1123.48999,1139.099976,1139.099976,1391500,10.15367866,467
18.01.2018,1139.349976,1140.589966,1124.459961,1135.969971,1135.969971,1374900,10.14970898,468
19.01.2018,1138.030029,1143.780029,1132.5,1143.5,1143.5,1527600,10.15924065,469
22.01.2018,1143.819946,1166.880005,1141.819946,1164.160034,1164.160034,1477500,10.18507368,470
23.01.2018,1170.619995,1178.51001,1167.25,1176.170044,1176.170044,1956900,10.19988094,471
24.01.2018,1184.97998,1187.050049,1167.400024,1171.290039,1171.290039,1856400,10.19388265,472
25.01.2018,1180.709961,1185,1171.839966,1182.140015,1182.140015,1499200,10.20718521,473
26.01.2018,1187.530029,1187.560059,1168.030029,1187.560059,1187.560059,2108500,10.21378476,474
29.01.2018,1188,1198,1184.060059,1186.47998,1186.47998,1574700,10.21247204,475
30.01.2018,1177.719971,1187.930054,1174.51001,1177.369995,1177.369995,1866900,10.20135205,476
31.01.2018,1183.810059,1186.319946,1172.099976,1182.219971,1182.219971,1801100,10.20728278,477
01.02.2018,1175.98999,1187.449951,1169.359985,1181.589966,1181.589966,3675700,10.20651376,478
02.02.2018,1127.420044,1131.300049,1111.170044,1119.199951,1119.199951,5892100,10.12825209,479
05.02.2018,1100.609985,1114.98999,1056.73999,1062.390015,1062.390015,4177500,10.05309778,480
06.02.2018,1033.97998,1087.380005,1030.01001,1084.430054,1084.430054,3831500,10.08272129,481
07.02.2018,1084.969971,1086.530029,1054.619995,1055.410034,1055.410034,2597100,10.04358789,482
08.02.2018,1059.869995,1063.930054,1004.700012,1007.710022,1007.710022,3339600,9.976864834,483
09.02.2018,1025.880005,1051.719971,997,1046.27002,1046.27002,4918000,10.03103951,484
12.02.2018,1056.670044,1065.569946,1045.48999,1054.560059,1054.560059,2812000,10.04242555,485
13.02.2018,1050,1061.219971,1046.920044,1054.140015,1054.140015,1579300,10.04185079,486
14.02.2018,1054.319946,1075.469971,1049.800049,1072.699951,1072.699951,2065200,10.06703088,487
15.02.2018,1083.449951,1094.099976,1067.22998,1091.359985,1091.359985,1869800,10.09191134,488
16.02.2018,1093.380005,1108.310059,1091.550049,1095.5,1095.5,1997400,10.09737377,489
20.02.2018,1092.76001,1116.290039,1090,1103.589966,1103.589966,1687700,10.10798853,490
21.02.2018,1109.099976,1136.199951,1107.51001,1113.75,1113.75,2074300,10.12120972,491
22.02.2018,1119.170044,1125.459961,1105.150024,1109.900024,1109.900024,1400500,10.11621401,492
23.02.2018,1118.660034,1129,1108.439941,1128.089966,1128.089966,1264600,10.13966641,493
26.02.2018,1131.859985,1144.199951,1129.339966,1143.699951,1143.699951,1545600,10.1594929,494
27.02.2018,1143.699951,1144.25,1116.790039,1117.51001,1117.51001,2148200,10.12607204,495
28.02.2018,1122,1127.650024,1103,1103.920044,1103.920044,2464600,10.10841997,496
01.03.2018,1109.540039,1111.27002,1067.290039,1071.410034,1071.410034,2766900,10.065295,497
02.03.2018,1057.97998,1086.890015,1050.109985,1084.140015,1084.140015,2508100,10.08233538,498
05.03.2018,1078.130005,1101.180054,1072.27002,1094.76001,1094.76001,1432400,10.09639893,499
06.03.2018,1102.099976,1105.630005,1094.5,1100.900024,1100.900024,1169100,10.10446774,500
07.03.2018,1092.819946,1116.199951,1089.910034,1115.040039,1115.040039,1537400,10.1228798,501
08.03.2018,1117.199951,1131.439941,1117.199951,1129.380005,1129.380005,1693100,10.14131528,502
09.03.2018,1139.5,1161,1134.290039,1160.839966,1160.839966,2090300,10.18095338,503
